Deal ID,From Currency Code,To Currency Code,Deal Timestamp,Amount
9078,MYR,PLN,2020-08-13T19:44:34Z,4931
9079,CNY,PHP,2020-05-24T10:15:38Z,7201
9080,CZK,CNY,2020-12-17T13:15:35Z,7094
9081,IDR,UAH,2020-12-01T07:24:25Z,5887
9082,CNY,PAB,2020-04-04T17:43:38Z,3148
9083,CAD,RUB,2020-09-08T03:48:40Z,3826
9084,CNY,CZK,2020-07-08T03:47:42Z,3682
9085,EUR,BAM,2020-03-22T19:10:38Z,3616
9086,PHP,NGN,2020-10-08T22:36:34Z,7689
9087,CNY,IDR,2020-10-19T22:45:29Z,2575
9088,CNY,PLN,2020-05-16T14:16:19Z,3899
9089,RSD,PHP,2021-03-01T16:47:22Z,6205
9090,CZK,EUR,2020-10-08T11:14:14Z,1802
9091,PEN,IDR,2020-10-30T16:59:36Z,8539
9092,CAD,TND,2020-11-03T14:36:10Z,4169
9093,RUB,SEK,2020-03-31T22:24:14Z,7376
9094,EUR,CNY,2021-02-23T09:58:05Z,3981
9095,PLN,BOB,2021-02-09T02:05:27Z,3890
9096,PHP,EUR,2020-10-14T16:25:08Z,7319
9097,EUR,ILS,2020-12-11T22:47:58Z,1830
9098,SEK,KMF,2020-06-13T21:05:23Z,4665
9099,IDR,CNY,2021-01-21T23:59:21Z,832
9100,JPY,CNY,2020-08-21T00:08:53Z,7604
9101,IDR,CNY,2020-11-22T02:30:47Z,604
9102,CNY,EUR,2020-08-10T13:25:48Z,7449
9103,IRR,IDR,2020-12-12T15:51:33Z,7311
9104,EUR,PLN,2020-04-14T23:45:15Z,4478
9105,COP,CNY,2020-12-31T06:25:54Z,2700
9106,USD,BAM,2020-06-01T06:30:15Z,9490
9107,EUR,KRW,2020-08-24T08:51:55Z,5419
9108,UGX,USD,2021-02-27T21:33:00Z,1035
9109,BRL,ILS,2020-06-27T02:48:51Z,5361
9110,CUP,PHP,2020-05-25T22:48:28Z,5198
9111,EUR,IDR,2021-03-02T06:35:21Z,9729
9112,USD,PLN,2020-08-16T17:05:52Z,4036
9113,XAF,AUD,2020-11-15T20:31:13Z,9368
9114,CNY,PLN,2020-10-17T23:36:46Z,9956
9115,RUB,EUR,2020-08-25T14:51:41Z,2140
9116,SEK,VND,2020-09-14T23:21:29Z,9909
9117,EUR,IDR,2020-05-22T04:59:15Z,2580
9118,SEK,MYR,2020-11-02T14:18:41Z,5564
9119,SDG,CNY,2021-02-27T14:32:19Z,610
9120,CZK,IDR,2020-12-15T15:48:39Z,3347
9121,EUR,RUB,2020-05-31T06:37:29Z,3642
9122,IDR,THB,2021-02-04T13:06:16Z,3514
9123,PAB,CNY,2020-12-10T21:41:27Z,1051
9124,CLP,IDR,2021-03-01T23:13:56Z,4895
9125,CNY,HNL,2020-05-03T06:06:14Z,8791
9126,HNL,EUR,2020-12-05T10:45:51Z,1689
9127,EUR,PHP,2020-09-11T08:21:14Z,2271
9128,JPY,EUR,2020-05-16T02:19:56Z,3506
9129,USD,PLN,2020-04-18T19:05:31Z,1079
9130,PAB,IDR,2020-05-09T18:44:32Z,9298
9131,EUR,PLN,2020-04-27T02:08:29Z,9566
9132,VEF,RUB,2020-11-16T19:47:34Z,3350
9133,GHS,PLN,2020-04-01T06:34:43Z,650
9134,CNY,CNY,2021-03-09T14:35:57Z,5135
9135,PHP,IDR,2021-01-17T05:51:23Z,3957
9136,EUR,JPY,2021-01-22T01:26:46Z,4556
9137,PHP,NGN,2020-10-03T06:01:43Z,561
9138,CNY,EUR,2020-07-01T11:56:10Z,9451
9139,CNY,CNY,2020-11-10T20:07:50Z,5047
9140,UZS,BYR,2020-07-07T04:12:50Z,6555
9141,EUR,CNY,2020-10-05T16:47:05Z,2777
9142,RUB,UAH,2020-08-18T14:31:25Z,6208
9143,CNY,NGN,2020-08-24T11:05:38Z,2751
9144,TZS,RUB,2020-06-15T06:42:15Z,1540
9145,EUR,EUR,2020-07-04T21:33:00Z,6633
9146,IDR,CNY,2020-12-26T21:42:09Z,7229
9147,PLN,CNY,2021-03-13T01:29:52Z,7458
9148,IDR,EUR,2020-12-03T10:55:06Z,1071
9149,EUR,USD,2020-05-27T09:49:20Z,2270
9150,MNT,EGP,2021-01-05T10:13:32Z,1291
9151,CNY,NGN,2020-08-31T23:28:30Z,9643
9152,MMK,XAF,2021-03-14T05:52:44Z,1255
9153,KRW,MXN,2021-02-21T02:36:56Z,1078
9154,CNY,CNY,2021-03-14T03:01:58Z,9699
9155,CNY,IDR,2020-12-08T12:07:45Z,2350
9156,AFN,KRW,2020-08-04T14:05:39Z,9837
9157,RUB,CZK,2020-09-08T13:40:07Z,1439
9158,IDR,AFN,2021-03-01T22:10:15Z,6934
9159,BIF,AMD,2021-02-14T19:25:56Z,9681
9160,SEK,CNY,2021-02-25T14:35:52Z,500
9161,EUR,TJS,2020-09-25T09:36:44Z,2831
9162,CZK,CNY,2020-06-29T13:13:57Z,3633
9163,IDR,BRL,2021-02-27T03:53:22Z,776
9164,ZAR,CNY,2020-06-21T10:09:47Z,8365
9165,IDR,AMD,2021-03-01T09:52:27Z,3182
9166,USD,CNY,2020-04-06T20:34:08Z,2763
9167,EUR,CZK,2020-10-08T21:42:39Z,8316
9168,CNY,EUR,2020-06-06T16:21:33Z,6407
9169,EUR,BRL,2021-02-04T17:05:44Z,1562
9170,IDR,RUB,2021-02-09T11:21:42Z,9379
9171,RUB,ETB,2020-07-12T17:54:12Z,6659
9172,IDR,PLN,2021-03-06T03:51:10Z,5016
9173,USD,ILS,2020-10-13T20:08:32Z,5054
9174,CZK,RUB,2020-12-30T22:47:59Z,7735
9175,CNY,EUR,2021-02-17T08:59:31Z,7167
9176,MUR,EUR,2020-10-23T11:52:45Z,3085
9177,IDR,IRR,2021-01-06T07:23:18Z,6757
9178,PHP,CNY,2020-03-20T11:26:32Z,3469
9179,CNY,PLN,2021-02-06T17:47:51Z,7521
9180,CNY,BWP,2020-03-16T22:07:59Z,7560
9181,JPY,KZT,2020-08-18T18:28:45Z,1333
9182,BRL,EUR,2020-04-09T04:03:56Z,4811
9183,CNY,CNY,2020-06-17T12:51:41Z,9378
9184,RUB,NZD,2020-04-27T00:11:27Z,8065
9185,SEK,JPY,2020-08-20T18:30:22Z,9482
9186,MNT,IDR,2020-05-06T06:23:42Z,6198
9187,BYR,IDR,2020-09-17T21:54:25Z,2285
9188,AFN,THB,2020-05-23T05:54:33Z,893
9189,CNY,USD,2020-04-15T01:05:16Z,4223
9190,AZN,XOF,2020-12-06T15:39:50Z,992
9191,IDR,CNY,2020-04-11T02:16:57Z,6588
9192,IDR,SEK,2021-01-21T08:16:19Z,4701
9193,IDR,AFN,2021-03-01T02:53:03Z,3530
9194,EUR,CNY,2021-02-02T06:39:24Z,6643
9195,RUB,TZS,2020-03-16T00:46:58Z,6410
9196,CNY,EUR,2020-08-16T18:59:48Z,4387
9197,CNY,PKR,2021-01-03T22:38:04Z,6087
9198,IDR,EUR,2020-06-25T02:31:01Z,615
9199,EUR,UAH,2020-10-16T22:00:06Z,5837
9200,IDR,CNY,2021-01-10T16:34:45Z,3304
9201,RUB,RUB,2020-07-17T10:13:23Z,7076
9202,HNL,BRL,2021-01-17T00:13:59Z,808
9203,RUB,EUR,2020-10-11T22:50:22Z,4297
9204,RUB,EUR,2020-03-29T20:04:41Z,2959
9205,PHP,JMD,2020-04-22T23:54:56Z,1209
9206,CNY,CNY,2020-09-11T17:51:16Z,9955
9207,USD,RSD,2020-03-24T22:42:18Z,6608
9208,CAD,EUR,2020-07-07T07:00:38Z,9920
9209,AFN,IDR,2020-06-13T15:53:53Z,7463
9210,TJS,PHP,2020-06-21T17:20:32Z,6066
9211,EUR,NGN,2020-07-18T12:50:31Z,3530
9212,TZS,CNY,2021-01-23T01:17:09Z,9906
9213,CNY,CNY,2020-08-22T07:01:59Z,3537
9214,KPW,MYR,2020-05-24T04:22:30Z,7085
9215,PKR,CNY,2021-02-08T04:21:53Z,2503
9216,PEN,EUR,2020-10-19T00:46:16Z,3418
9217,CNY,HRK,2021-01-24T04:03:59Z,6913
9218,XOF,USD,2020-03-17T00:48:34Z,6984
9219,IDR,EUR,2020-06-24T05:13:31Z,7831
9220,PEN,BRL,2020-06-07T20:04:55Z,3360
9221,BRL,USD,2020-12-15T19:50:20Z,2481
9222,PHP,PHP,2021-02-17T22:14:58Z,4050
9223,BRL,PLN,2020-11-18T21:25:49Z,1337
9224,CNY,RUB,2020-11-06T14:13:09Z,9063
9225,RUB,ARS,2020-08-21T12:25:16Z,3906
9226,CNY,XOF,2020-12-20T22:45:54Z,6949
9227,EUR,PHP,2020-07-24T12:07:09Z,9904
9228,IDR,PLN,2020-11-08T01:01:53Z,2425
9229,IDR,IDR,2021-03-09T09:13:54Z,3863
9230,PEN,RUB,2021-01-13T19:47:32Z,5117
9231,MMK,CNY,2020-06-05T16:41:40Z,2770
9232,CNY,NOK,2020-10-20T04:09:50Z,3352
9233,IDR,EUR,2021-01-27T15:10:19Z,2410
9234,PEN,BRL,2021-03-10T12:46:55Z,6769
9235,EUR,COP,2021-01-24T23:44:34Z,6999
9236,USD,RUB,2020-05-22T06:08:43Z,5449
9237,PHP,ZMW,2020-03-26T07:33:44Z,9911
9238,IDR,PLN,2020-08-12T00:19:31Z,7395
9239,SEK,RUB,2020-03-20T01:59:02Z,9546
9240,PKR,PHP,2020-07-05T06:31:30Z,8361
9241,MKD,XOF,2020-08-06T21:02:37Z,8345
9242,TZS,IDR,2020-10-28T09:44:22Z,5600
9243,PEN,CNY,2020-05-08T23:12:34Z,4685
9244,EUR,ETB,2020-08-23T09:54:38Z,9100
9245,PHP,BRL,2020-05-04T00:44:03Z,772
9246,JOD,CNY,2021-02-25T14:22:26Z,1078
9247,AFN,CNY,2020-08-29T19:06:04Z,955
9248,CNY,NZD,2020-05-30T16:05:18Z,4623
9249,RUB,JOD,2020-06-14T10:23:52Z,1720
9250,THB,EUR,2020-07-15T07:42:01Z,6757
9251,PHP,RUB,2020-09-12T15:10:57Z,8776
9252,IRR,AMD,2020-08-13T14:17:34Z,3720
9253,EUR,MDL,2020-04-19T02:50:42Z,6885
9254,EUR,ALL,2021-03-04T11:21:06Z,2362
9255,IDR,BGN,2020-07-26T16:15:44Z,7440
9256,GHS,COP,2021-01-20T10:39:45Z,8298
9257,XAF,RUB,2020-06-27T13:14:54Z,4805
9258,EUR,EUR,2020-07-29T21:37:47Z,2205
9259,VEF,PLN,2021-02-23T14:20:11Z,2650
9260,IDR,BDT,2020-08-27T20:22:52Z,9114
9261,IRR,PLN,2020-11-16T18:27:15Z,7268
9262,PAB,MKD,2020-04-09T05:12:31Z,4548
9263,CNY,IDR,2021-01-02T21:00:05Z,4303
9264,PHP,CNY,2020-09-15T12:19:50Z,8946
9265,CNY,ILS,2020-11-11T00:01:51Z,4552
9266,JPY,CNY,2020-06-10T19:34:42Z,2570
9267,NGN,CNY,2021-01-31T00:11:39Z,8637
9268,USD,RUB,2020-06-07T19:31:57Z,7033
9269,RUB,GEL,2020-08-03T23:27:41Z,6387
9270,ARS,PHP,2020-03-18T14:57:25Z,1421
9271,XOF,BRL,2020-04-05T18:45:01Z,8996
9272,RUB,CRC,2020-06-07T03:28:11Z,3005
9273,EUR,BRL,2020-09-04T13:23:57Z,6183
9274,IDR,CNY,2020-12-02T02:17:39Z,9813
9275,ARS,ILS,2020-09-18T03:25:51Z,3492
9276,CNY,RUB,2021-01-12T19:43:48Z,828
9277,ARS,PHP,2020-10-06T21:43:14Z,7427
9278,KZT,KRW,2020-06-15T23:55:35Z,4245
9279,PHP,EUR,2020-08-06T14:19:04Z,2255
9280,THB,ARS,2021-02-05T18:25:33Z,722
9281,CNY,COP,2020-05-14T09:53:16Z,3441
9282,IDR,EUR,2020-04-11T08:10:13Z,2491
9283,PLN,CNY,2020-08-11T10:28:07Z,1848
9284,PHP,EUR,2020-08-18T09:56:16Z,690
9285,IDR,IDR,2020-12-28T00:18:26Z,5126
9286,CNY,IDR,2020-12-21T01:59:38Z,963
9287,COP,IDR,2021-03-08T04:47:26Z,1438
9288,ARS,HNL,2020-10-12T19:05:51Z,1765
9289,RUB,CNY,2020-09-25T10:38:21Z,9695
9290,HNL,BRL,2020-06-11T06:11:18Z,4600
9291,IDR,ZAR,2020-06-03T08:48:00Z,6245
9292,RUB,EUR,2020-10-10T21:48:24Z,8743
9293,VND,HUF,2021-01-05T15:21:58Z,3524
9294,EUR,MNT,2020-08-25T10:43:11Z,3522
9295,PLN,CNY,2020-03-23T01:56:31Z,2579
9296,CNY,IDR,2020-06-04T22:37:57Z,6409
9297,BYR,SEK,2020-10-07T05:23:55Z,584
9298,CNY,CNY,2020-05-16T04:50:03Z,3891
9299,BRL,GHS,2021-01-21T07:49:50Z,5446
9300,BRL,PKR,2021-02-26T20:11:03Z,2758
9301,RUB,THB,2020-09-10T17:01:45Z,1075
9302,BRL,CNY,2020-08-29T23:04:12Z,4460
9303,IDR,BRL,2020-06-18T11:57:08Z,9996
9304,PHP,PEN,2020-03-17T07:28:52Z,4757
9305,PHP,TJS,2020-10-30T04:49:52Z,928
9306,JPY,EUR,2020-04-13T04:14:07Z,5789
9307,EUR,PLN,2020-08-14T03:57:08Z,5888
9308,CNY,CLP,2020-06-02T00:01:02Z,7988
9309,CNY,THB,2020-06-20T06:01:51Z,7159
9310,USD,CNY,2021-02-02T12:30:12Z,3190
9311,PHP,ZAR,2021-03-08T10:55:31Z,967
9312,EUR,IRR,2020-05-24T00:20:05Z,3614
9313,PHP,IDR,2021-03-12T16:54:41Z,9181
9314,CNY,EUR,2021-01-15T23:59:55Z,6534
9315,SEK,IDR,2020-11-20T11:50:47Z,834
9316,CNY,CNY,2020-05-28T12:13:10Z,3487
9317,EUR,IDR,2020-10-22T05:07:47Z,5273
9318,IDR,ALL,2020-10-13T14:40:51Z,4248
9319,PLN,ZAR,2020-10-15T12:56:19Z,9174
9320,KZT,CNY,2020-10-18T18:59:16Z,1492
9321,CNY,CNY,2021-01-05T17:05:00Z,3808
9322,PHP,BRL,2020-06-14T17:00:07Z,3910
9323,PHP,CNY,2020-07-14T11:39:30Z,7254
9324,IDR,PEN,2020-07-14T06:24:04Z,1325
9325,MMK,CNY,2020-10-19T14:08:35Z,9591
9326,CAD,EUR,2020-11-15T23:04:20Z,2111
9327,VND,EUR,2020-05-18T15:10:49Z,3970
9328,EUR,TZS,2020-08-08T20:37:39Z,4948
9329,BOB,IDR,2021-02-23T00:13:15Z,8508
9330,IDR,COP,2021-02-03T22:32:08Z,5098
9331,MNT,IDR,2021-03-03T23:20:14Z,8119
9332,RUB,CNY,2021-01-10T15:16:12Z,2921
9333,CNY,THB,2020-07-30T18:44:11Z,1230
9334,CNY,CNY,2020-11-27T03:10:40Z,4965
9335,CNY,ILS,2020-07-25T13:48:40Z,2426
9336,RUB,THB,2020-07-03T01:07:03Z,2705
9337,GNF,BRL,2020-09-26T23:15:24Z,4570
9338,EUR,CNY,2020-09-24T03:10:36Z,5468
9339,BRL,GBP,2020-05-07T12:29:11Z,6938
9340,CNY,PLN,2020-08-22T00:24:00Z,7771
9341,VEF,PLN,2020-11-02T07:29:18Z,5842
9342,IDR,BRL,2021-01-25T16:02:50Z,2587
9343,IDR,PLN,2020-04-04T07:14:32Z,6334
9344,CNY,EUR,2020-03-27T03:04:05Z,2270
9345,EUR,IDR,2020-04-26T19:41:22Z,1926
9346,CZK,IRR,2020-04-13T06:06:12Z,1496
9347,USD,KES,2020-07-03T15:56:35Z,6889
9348,SYP,IDR,2020-12-04T15:14:20Z,1032
9349,CNY,CUP,2020-07-21T22:02:18Z,5664
9350,PEN,TTD,2020-04-16T03:29:28Z,2619
9351,EUR,RUB,2020-07-05T06:52:59Z,6249
9352,PHP,USD,2020-08-07T18:01:38Z,4562
9353,UAH,RUB,2020-09-05T15:11:00Z,1842
9354,RUB,BYR,2020-12-12T00:06:26Z,9190
9355,CNY,IRR,2021-02-06T09:51:53Z,6592
9356,PEN,SEK,2020-05-31T13:57:43Z,3601
9357,SEK,CNY,2020-08-02T02:36:28Z,3362
9358,CNY,ARS,2020-08-11T14:34:23Z,1395
9359,THB,NGN,2020-10-03T01:03:05Z,8557
9360,IDR,CNY,2020-03-22T18:21:07Z,7969
9361,CNY,CNY,2021-01-16T04:33:55Z,5068
9362,NOK,PHP,2020-08-06T03:29:07Z,5224
9363,CNY,UAH,2020-03-29T20:28:08Z,1922
9364,BOB,CNY,2020-11-21T11:59:35Z,4662
9365,BRL,UAH,2020-07-10T20:54:59Z,7300
9366,THB,RUB,2020-05-07T07:25:38Z,7502
9367,BYR,CNY,2020-04-09T19:13:34Z,3721
9368,CNY,EUR,2021-02-15T18:12:47Z,5932
9369,RUB,PLN,2020-10-25T13:46:18Z,7496
9370,IDR,RSD,2020-12-31T00:18:04Z,6590
9371,IDR,MXN,2020-04-12T09:00:06Z,7128
9372,JPY,EUR,2020-11-12T23:57:57Z,6374
9373,EUR,CNY,2020-08-20T00:07:13Z,3933
9374,USD,BWP,2020-05-17T11:20:29Z,622
9375,KRW,RUB,2021-01-28T08:10:24Z,3580
9376,RUB,EUR,2020-08-20T23:03:05Z,5576
9377,GBP,CDF,2020-05-13T05:34:02Z,5930
9378,COP,NGN,2020-03-28T18:30:12Z,879
9379,TND,ARS,2020-04-20T02:01:19Z,9827
9380,EUR,CNY,2020-06-01T14:45:24Z,9565
9381,CLP,CZK,2020-12-10T04:00:08Z,5719
9382,BAM,CRC,2021-03-13T05:04:44Z,9453
9383,CNY,CNY,2020-10-24T03:13:17Z,5462
9384,RUB,BRL,2020-05-23T21:30:37Z,9845
9385,CNY,CNY,2020-05-16T02:15:45Z,4713
9386,CNY,EUR,2020-10-30T22:49:23Z,1782
9387,PLN,EUR,2020-11-21T17:32:35Z,8106
9388,EUR,XOF,2020-11-11T18:30:45Z,5751
9389,PHP,HTG,2020-10-17T00:01:44Z,7271
9390,CNY,CNY,2020-07-23T18:44:26Z,1034
9391,VND,EUR,2021-01-27T16:29:30Z,7576
9392,CNY,CNY,2020-12-10T00:26:19Z,845
9393,CNY,EUR,2020-05-21T01:35:58Z,2440
9394,IDR,AFN,2021-01-21T13:27:04Z,4132
9395,CNY,CNY,2021-01-09T02:53:56Z,5808
9396,RUB,CNY,2020-06-02T17:16:41Z,1024
9397,ILS,IDR,2021-03-01T19:02:17Z,8720
9398,NPR,EUR,2021-01-21T19:19:37Z,4204
9399,RUB,COP,2020-10-06T11:59:25Z,8240
9400,USD,ILS,2020-04-27T18:40:36Z,5943
9401,MXN,HNL,2020-06-06T12:15:11Z,2320
9402,KPW,DOP,2020-08-30T14:42:01Z,3293
9403,EUR,KES,2020-04-01T22:38:48Z,4499
9404,ARS,ALL,2020-09-11T13:37:46Z,3871
9405,CNY,CHF,2020-08-31T18:20:13Z,7500
9406,PHP,PHP,2020-11-14T15:23:41Z,9031
9407,TZS,SEK,2020-09-10T06:27:08Z,1572
9408,BRL,RUB,2021-01-03T08:34:42Z,2803
9409,AZN,OMR,2020-12-15T07:38:38Z,5028
9410,IDR,PLN,2020-05-21T06:59:59Z,1892
9411,IDR,EUR,2021-02-12T10:02:15Z,8617
9412,USD,EUR,2020-07-24T01:26:14Z,5425
9413,UGX,MAD,2020-07-05T02:43:41Z,7110
9414,QAR,PKR,2021-02-28T18:39:47Z,2218
9415,THB,PHP,2020-11-11T10:18:58Z,2421
9416,SEK,EUR,2020-04-07T16:07:40Z,1594
9417,PEN,EUR,2020-10-31T14:36:47Z,5535
9418,ZMW,RUB,2020-07-29T03:10:50Z,723
9419,VND,CNY,2020-08-22T11:10:37Z,7891
9420,IDR,RSD,2020-05-04T06:06:46Z,4135
9421,CNY,CNY,2020-05-28T10:37:58Z,6368
9422,IDR,EUR,2020-06-05T08:42:03Z,9483
9423,PKR,IDR,2020-11-19T15:36:09Z,9829
9424,EUR,COP,2020-04-24T00:42:02Z,9106
9425,RUB,RUB,2020-05-10T18:19:45Z,5238
9426,CNY,USD,2020-12-14T16:36:58Z,5111
9427,CNY,IDR,2020-11-18T21:19:23Z,6999
9428,UAH,NOK,2021-02-03T20:13:20Z,7837
9429,NGN,PHP,2020-10-22T01:03:26Z,1804
9430,GEL,AMD,2020-11-11T10:40:29Z,9874
9431,CNY,CZK,2021-02-28T17:02:46Z,2676
9432,PLN,VND,2020-09-23T23:31:39Z,6259
9433,CUP,RSD,2020-08-31T14:31:46Z,2326
9434,IDR,RUB,2020-08-01T21:03:21Z,9037
9435,EUR,CZK,2021-01-03T06:20:30Z,3837
9436,PLN,KZT,2020-12-22T17:35:34Z,4644
9437,PLN,IDR,2020-09-28T03:32:56Z,7771
9438,IDR,CNY,2020-04-28T09:08:25Z,2916
9439,EUR,HNL,2021-02-28T13:15:48Z,3786
9440,RUB,MKD,2021-02-14T18:25:02Z,9104
9441,EUR,RUB,2020-12-26T06:13:23Z,3144
9442,USD,EUR,2020-10-15T13:14:36Z,8064
9443,RUB,UAH,2020-07-07T06:09:37Z,7844
9444,ARS,BRL,2020-10-14T00:24:03Z,4625
9445,THB,IDR,2021-02-13T07:36:44Z,1365
9446,CNY,EUR,2020-08-28T09:48:07Z,2253
9447,IDR,CNY,2021-02-27T07:25:42Z,1644
9448,JPY,UAH,2020-08-13T19:53:28Z,8144
9449,RUB,IDR,2020-07-07T00:52:02Z,577
9450,PHP,CNY,2020-12-27T18:46:06Z,3433
9451,CNY,PKR,2020-09-08T15:36:07Z,866
9452,PHP,DKK,2020-09-11T22:11:15Z,2569
9453,IDR,JPY,2020-11-09T06:47:14Z,6606
9454,USD,CNY,2020-11-26T23:05:39Z,1004
9455,EUR,PHP,2020-06-11T09:23:05Z,7338
9456,IDR,BRL,2020-04-05T09:16:55Z,4786
9457,EUR,BRL,2020-05-06T19:48:47Z,1036
9458,PEN,IDR,2020-10-23T18:57:01Z,8736
9459,USD,EUR,2020-08-18T11:16:02Z,6204
9460,MYR,PHP,2020-08-05T08:31:52Z,5872
9461,SEK,EUR,2020-12-15T06:55:34Z,4672
9462,LYD,CNY,2020-03-17T05:22:10Z,4687
9463,CNY,MXN,2020-12-06T04:57:12Z,1817
9464,PLN,MUR,2020-06-03T02:03:17Z,6396
9465,USD,THB,2020-06-21T23:36:20Z,2904
9466,CNY,BRL,2020-12-29T09:38:02Z,1972
9467,BRL,EUR,2020-04-17T13:51:58Z,9699
9468,EUR,PHP,2020-09-16T07:59:11Z,3995
9469,IDR,RUB,2020-05-02T04:46:02Z,5890
9470,RUB,BRL,2020-04-18T11:45:11Z,2945
9471,IDR,CNY,2020-04-17T21:31:37Z,3277
9472,CNY,PHP,2020-08-25T12:03:28Z,8675
9473,CAD,BOB,2020-04-12T03:31:26Z,5501
9474,BRL,BAM,2020-09-02T13:46:58Z,4766
9475,CNY,PHP,2020-09-03T22:24:40Z,7665
9476,KES,MAD,2020-12-22T22:08:27Z,1054
9477,COP,IDR,2021-02-08T11:19:33Z,7993
9478,CNY,NGN,2020-05-28T06:51:22Z,9867
9479,ETB,UZS,2020-09-16T16:18:01Z,1894
9480,GTQ,PEN,2020-10-08T05:10:29Z,5965
9481,COP,EUR,2020-07-15T05:12:44Z,6744
9482,CRC,THB,2020-06-14T08:33:48Z,1339
9483,EUR,IDR,2021-02-14T21:14:23Z,9849
9484,RUB,TZS,2021-03-05T18:45:38Z,4130
9485,IDR,NGN,2020-07-15T17:43:44Z,5161
9486,IRR,PEN,2020-10-14T16:03:18Z,5641
9487,IDR,IDR,2021-02-10T19:18:35Z,5566
9488,EUR,CNY,2020-05-16T21:52:20Z,2529
9489,JMD,UGX,2020-10-16T20:07:37Z,2499
9490,JPY,COP,2020-08-23T11:19:41Z,8952
9491,BYR,SEK,2020-07-24T15:18:26Z,3333
9492,PHP,BYR,2020-10-06T17:37:54Z,8757
9493,RUB,EUR,2020-12-18T06:03:20Z,4425
9494,EGP,CNY,2020-03-19T14:22:02Z,2147
9495,NGN,RUB,2020-09-01T10:48:52Z,7335
9496,CNY,CNY,2020-03-17T11:13:17Z,4031
9497,CNY,DOP,2020-05-07T15:04:37Z,7029
9498,PLN,TND,2021-02-10T00:00:39Z,8476
9499,IDR,CNY,2020-04-02T02:48:03Z,5182
9500,IDR,IDR,2020-07-30T13:40:25Z,3825
9501,NIO,NGN,2020-09-19T07:20:35Z,8497
9502,CNY,EUR,2021-01-29T23:13:51Z,7545
9503,ILS,PHP,2020-07-15T02:33:50Z,9831
9504,IDR,CNY,2021-02-20T18:04:38Z,7785
9505,LRD,PHP,2021-02-12T03:36:18Z,5095
9506,IDR,BRL,2020-09-26T05:21:45Z,8264
9507,PEN,RUB,2021-03-11T01:53:37Z,2454
9508,MXN,RUB,2020-05-21T22:01:20Z,8936
9509,EUR,GEL,2020-09-07T11:36:23Z,5686
9510,EUR,PEN,2020-07-20T23:20:15Z,6968
9511,MKD,XOF,2020-12-24T15:48:18Z,8874
9512,UAH,PEN,2020-10-11T02:53:47Z,6567
9513,CNY,IDR,2020-06-06T17:10:06Z,9969
9514,BRL,BYR,2020-07-24T17:04:05Z,5627
9515,CZK,RUB,2020-08-05T15:34:31Z,7520
9516,CNY,CNY,2020-08-14T12:27:14Z,2336
9517,BOB,IDR,2020-09-23T03:52:00Z,832
9518,USD,CNY,2020-06-22T13:07:39Z,3710
9519,EUR,CZK,2020-08-20T17:16:28Z,3347
9520,EUR,PAB,2020-08-13T13:48:00Z,3002
9521,IDR,CNY,2020-05-30T22:16:48Z,2594
9522,CNY,EUR,2020-10-26T02:23:49Z,3702
9523,BIF,ARS,2020-03-22T09:31:38Z,3735
9524,KRW,IDR,2020-10-10T22:20:35Z,4109
9525,EUR,IDR,2020-08-17T07:51:00Z,4977
9526,IDR,IDR,2020-06-22T11:02:25Z,4886
9527,RUB,EUR,2020-08-06T10:13:42Z,4270
9528,RUB,PEN,2020-12-28T12:53:18Z,1673
9529,AUD,IDR,2020-04-24T13:19:55Z,5687
9530,MXN,AZN,2020-08-14T06:14:28Z,6674
9531,EUR,PHP,2020-03-26T16:47:04Z,7616
9532,IDR,GEL,2020-11-13T06:26:54Z,8942
9533,IDR,EUR,2020-06-30T21:53:13Z,2220
9534,IDR,NOK,2020-04-21T03:23:24Z,4113
9535,TZS,IDR,2020-05-02T06:02:25Z,2786
9536,DOP,NOK,2020-11-16T02:40:15Z,9522
9537,JPY,COP,2020-11-26T19:50:40Z,3576
9538,IDR,CNY,2020-07-27T03:49:49Z,3659
9539,MXN,CZK,2021-02-08T00:01:19Z,8966
9540,GBP,HNL,2021-03-02T22:35:58Z,3917
9541,IDR,EUR,2020-09-25T04:55:01Z,9352
9542,EUR,TMT,2020-10-15T10:10:00Z,6905
9543,EUR,IDR,2020-12-07T11:29:50Z,1019
9544,CNY,SEK,2020-05-21T17:43:28Z,9064
9545,XAF,BRL,2020-05-22T15:10:44Z,4159
9546,CNY,CNY,2020-09-20T02:43:20Z,3741
9547,PHP,CNY,2020-12-08T14:36:46Z,1315
9548,BAM,ETB,2020-05-18T23:12:34Z,4584
9549,IDR,RUB,2020-11-22T13:53:05Z,1530
9550,UAH,RUB,2020-05-05T23:27:50Z,5180
9551,PHP,MMK,2020-10-03T06:36:55Z,7195
9552,CRC,PLN,2020-06-24T05:21:53Z,1736
9553,CNY,CNY,2021-01-03T18:07:41Z,775
9554,IDR,MKD,2020-03-21T21:45:14Z,5875
9555,PHP,JPY,2021-02-15T00:34:36Z,4938
9556,ZMW,PEN,2020-05-22T13:52:55Z,9993
9557,PLN,CNY,2020-04-13T22:12:50Z,7261
9558,CNY,CNY,2020-07-07T18:51:12Z,7286
9559,CNY,IDR,2020-12-16T16:51:18Z,3040
9560,EUR,IDR,2020-09-29T07:07:31Z,5549
9561,EUR,RUB,2020-11-14T17:20:44Z,3059
